MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,City,State,Location,Missing,Link
142332,,Pleasant Hall,Historic Site,Shreveport,,,32.49533,-93.73956,1703 Highland Aveune,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Highland Avenue and Wyandotte Street, on the right when traveling north on Highland Avenue. ",,http://www.hmdb.org/m.asp?m=142332
142362,184,Centenary College of Louisiana,,,1970,The Louisiana Tourist Commission,32.48387,-93.73358,,Shreveport,Caddo Parish,Louisiana,"Marker is on Sexton Street east of Centenary Boulevard, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=142362
142363,,Eglin House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49508,-93.74444,,Shreveport,Caddo Parish,Louisiana,"Marker is on Irving Place north of Wichita Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=142363
142432,,St. George Greek Orthodox Church,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49459,-93.74165,1719 Creswell Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Creswell Avenue and Wichita Street, on the right when traveling north on Creswell Avenue. ",,http://www.hmdb.org/m.asp?m=142432
142670,,Masonic Temple,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49442,-93.74169,1805 Creswell Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Creswell Avenue and Wichita Street, on the right when traveling north on Creswell Avenue. ",,http://www.hmdb.org/m.asp?m=142670
142698,,Davidson House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49455,-93.7436,654 Wichita Street,Shreveport,Caddo Parish,Louisiana,"Marker is on Wichita Street east of Irving Place, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=142698
142708,,Line Avenue School,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.4944,-93.74618,1800 Line Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is on Line Avenue near Wichita Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=142708
142857,,First Presbyterian Church,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49825,-93.74932,900 Jordan Street,Shreveport,Caddo Parish,Louisiana,"Marker is on Jordan Street west of Cicero Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=142857
142859,,Central School,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.50081,-93.76429,1627 Weinstock Street,Shreveport,Caddo Parish,Louisiana,"Marker is on Weinstock Street west of Pierre Avenue, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=142859
142881,,St. Paul's Methodist Church,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.50253,-93.7631,1001 Pierre Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is on Pierre Avenue south of Looney Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=142881
142907,,Allendale Fire,Historic Site,Shreveport,,,32.50902,-93.76287,,Shreveport,Caddo Parish,Louisiana,"Marker is on Garden Street near South Peirre Avenue, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=142907
142908,,Oakland Cemetery,A Brief History,,,The Oakland Cemetery Preservation Society,32.50806,-93.75386,1100 Milam Street,Shreveport,Caddo Parish,Louisiana,Marker can be reached from Milam Street near Grand Avenue. ,,http://www.hmdb.org/m.asp?m=142908
143008,,Snyder House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49328,-93.75163,1905 Fairfield Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is on Fairfield Avenue south of St. Mary Place, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143008
143016,,Hawthorne House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.48958,-93.73879,,Shreveport,Caddo Parish,Louisiana,"Marker is on Boulevard Street east of Highland Avenue, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=143016
143020,,Thigpen Mansion,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49127,-93.75104,2124 Fairfield Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is on Fairfield Avenue south of Sheridan Avenue, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=143020
143021,,Land House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.49026,-93.75055,,Shreveport,Caddo Parish,Louisiana,"Marker is on Fairfield Avenue north of Boulevard Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=143021
143030,,Barret Place,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau,32.48779,-93.75,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Fairfield Avenue and Prospect Street, on the right when traveling south on Fairfield Avenue. ",,http://www.hmdb.org/m.asp?m=143030
143537,,530 Kirby Place,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.48457,-93.74104,530 Kirby Place,Shreveport,Caddo Parish,Louisiana,"Marker is on Kirby Place west of Highland Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143537
143552,,Leonard Fournette,Running Back,,,,30.41118,-91.18479,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on West Stadium Drive north of South Stadium Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143552
143553,,"John Stephen Huguet, M.D.",1827-1891,,,,30.40485,-91.17217,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue north of Amherst Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143553
143554,,Luis Estevan Favrot,1788-1872,,,,30.40504,-91.17229,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue north of Amherst Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143554
143555,,Ethan Pocic,Offensive Line,,,,30.41117,-91.18479,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on West Stadium Drive north of South Stadium Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143555
143567,,Henri Bouvier Favrot,1799-1881,,,,30.40505,-91.17226,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on Oxford Avenue north of Amherst Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143567
143688,,Jalen Mills,Safety,,,,30.41118,-91.18479,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on West Stadium Drive north of South Stadium Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143688
143689,,Gabriel Armand Allard Du Plantier,1753-1827,,,,30.40503,-91.17226,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue north of Amherst Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143689
143690,,Madame Anne Marie Renée Aimé Douézan,Widow of Jean Baptiste Riviere,1766-1849,,,30.40504,-91.1723,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue north of Amherst Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143690
143692,,Albert Florestan Aucoin,1821-1863,,,,30.40507,-91.1722,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue north of Amherst Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143692
143714,,Moore House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.4811,-93.75016,3101 Fairfield Avenue,Shreveport,Caddo Parish,Louisiana,Marker is on Fairfield Avenue near Kings Highway when traveling north. ,,http://www.hmdb.org/m.asp?m=143714
143715,,Jamal Adams,Safety,,,,30.41116,-91.18478,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on West Stadium Drive north of South Stadium Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143715
143716,,Tre'Davious White,Cornerback,,,,30.41117,-91.18479,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on West Stadium Road north of South Stadium Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143716
143719,,Marston House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.48132,-93.75041,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Fairfield Avenue and Kings Highway, on the right when traveling south on Fairfield Avenue. ",,http://www.hmdb.org/m.asp?m=143719
143720,,Huey P. Long House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.4799,-93.73619,305 Forest Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Forest Avenue and Wheeless Avenue, on the left when traveling west on Forest Avenue. ",,http://www.hmdb.org/m.asp?m=143720
143741,,C.E. Byrd High School,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.48049,-93.74595,,Shreveport,Caddo Parish,Louisiana,"Marker is on Line Avenue south of Kings Highway, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143741
143742,,St. Joseph's Cemetery,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.48992,-93.76648,2100 Texas Avenue,Shreveport,Caddo Parish,Louisiana,"Marker is on Texas Avenue (U.S. 80) west of Levy Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143742
143743,,King's Highway Christian Church,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.48151,-93.74638,806 Kings Highway,Shreveport,Caddo Parish,Louisiana,"Marker is on Kings Highway west of Line Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143743
143748,,Star Cemetery,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.48957,-93.7668,,Shreveport,Caddo Parish,Louisiana,"Marker is on Texas Avenue (U.S. 80) west of Levy Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143748
143755,,Louisiana State Exhibit Bldg.,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.48058,-93.78561,3015 Greenwood Road,Shreveport,Caddo Parish,Louisiana,"Marker is on Greenwood Road (U.S. 79) east of Grosjean Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=143755
143779,,"""Hill of the Fountains""",,,,,30.40497,-91.17214,4251 Oxford Ave,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue near Amherst Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143779
143794,,Mad Money,Released 2008,Film Location,,ShreveportBossier Film,32.48058,-93.78561,3015 Greenwood Road,Shreveport,Caddo Parish,Louisiana,"Marker is on Greenwood Road (U.S. 79) east of Grosjean Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=143794
143795,,Josephine Favrot,1785-1836,,,,30.40501,-91.17216,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue west of Amherst Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143795
143799,,Dodd House,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.46901,-93.74223,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Ockley Drive and College Lane, on the right when traveling east on Ockley Drive. ",,http://www.hmdb.org/m.asp?m=143799
143800,,South Highlands Fire Station,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.46506,-93.74593,763 Oneonta Street,Shreveport,Caddo Parish,Louisiana,"Marker is on Line Avenue near Oneonta Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=143800
143801,,A.C. Steere School,Historic Site,Shreveport,,Shreveport-Bossier Convention and Tourist Bureau.,32.46687,-93.72202,4009 Youree Drive,Shreveport,Caddo Parish,Louisiana,Marker is at the intersection of Youree Drive (State Highway 1) and Ockley Drive on Youree Drive. ,,http://www.hmdb.org/m.asp?m=143801
143804,,Philogene Joseph de Favrot,1791-1822,,,,30.40506,-91.17219,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue west of Amherst Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143804
143808,,Francoise Gerard,Wife of Pierre Favrot,1768-1844,,,30.40504,-91.17217,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue west of Amherst Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143808
143850,,Joseph Onieda Lopez,1845-1896,,,,30.40508,-91.17227,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue west of Amherst Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143850
143868,,Anthony Peniston,1796-1826,,,,30.40501,-91.17226,4251 Oxford Avenue,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Oxford Avenue west of Amherst Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143868
143880,,Parade Ground,,,,Louisiana State University,30.41437,-91.17639,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on Highland Road south of Dalrymple Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=143880
143885,,Parade Ground,,,,Louisiana State University,30.41457,-91.17814,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on Tower Drive south of Dalrymple Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=143885
143900,,Orange Bowl,1-Jan-44,"LSU 19, Texas A&M 14",,Louisiana State University,30.41081,-91.18306,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Field House Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143900
143997,,Sugar Bowl,1-Jan-59,"LSU 7, Clemson 0",,Louisiana State University,30.41078,-91.18324,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143997
144015,,Orange Bowl,1-Jan-62,"LSU 25, Colorado 7",,"Louisiana State University, Bowl Victory Recognized By: McMath/Schoen Tailgates Forever LSU",30.41077,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144015
144025,,Cotton Bowl,1-Jan-63,"LSU 13, Texas 0",,"LSU, Bowl Victory recognized by Paul and Shannon Geiger",30.41076,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144025
144033,,Sugar Bowl,1-Jan-65,"LSU 13, Syracuse 10",,"LSU, Bowl Victory Recognized by Boss Holdings, LLC",30.41076,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144033
144088,,Cotton Bowl,1-Jan-66,"LSU 14, Arkansas 7",,"LSU, Greg and Brenda Hamer and Family",30.41076,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144088
144089,,Sugar Bowl,1-Jan-68,"LSU 20, Wyoming 13",,"LSU, Jared and Jason Monk",30.41076,-91.18325,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144089
144090,,Peach Bowl,30-Dec-68,"LSU 31, Florida State 27",,"LSU, The Norris Family: Patrick & Lisa, Jonathan, Brad, Brian New Iberia, LA. Go Tigers!",30.41078,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fiedlhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144090
144091,,Sun Bowl,"LSU 33, Iowa State 15",18-Dec-71,,"LSU, Dr. Don & Kathy Smith, Forever LSU.",30.41075,-91.18321,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144091
144138,,Tangerine Bowl,22-Dec-79,"LSU 37, Wake Forest 10",,"LSU, The Silmon Family: Jeff, Meredith, Jackson & Mary Francis Geaux Tigers",30.41075,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144138
144151,,Gator Bowl,31-Dec-87,"LSU 30, South Carolina 13",,Louisiana State University,30.41076,-91.18324,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144151
144214,,The Arrest of Isaac Williams and his Men,,,2018,the Louisiana Department of Transportation and Development in cooperation with the Louisiana Tourism Development Commission. Sponsored by the Jefferson and Williams Families,32.43754,-93.46518,4054 Johnson Koran Rd,Haughton,Bossier Parish,Louisiana,"Marker is on Johnson Koran Road, 1 mile north of State Highway 527, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=144214
144332,,Independence Bowl,29-Dec-95,"LSU 45, Michigan State 26",,"LSU, Ellie & Jacob Craven, Forever LSU",30.41077,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on Soiuth Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144332
144333,,Peach Bowl,28-Dec-96,"LSU 10, Clemson 7",,"LSU, Russ, Laura, James & Elise Saloom",30.41074,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144333
144422,,The Greater Ebenezer Baptist Church,Matthew 5:16,,2017,"Thomas D. and Gloria W. Kates family and to the dedicated leadership of Dr. Raymond E. Mims, Sr., Pastor.",30.79789,-89.85268,1104 Poplas Street,Bogalusa,Washington Parish,Louisiana,"Marker is on Church Street east of Poplas Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=144422
144552,,Independence Bowl,28-Dec-97,"LSU 27, Notre Dame 9",,"LSU Brian, Lisa, Lawton, Madison McLemore",30.41075,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144552
144558,,Peach Bowl,29-Dec-00,"LSU 28, Georgia Tech 14",,"LSU, The Cummings Family, Robin, Debbie, Kate, Caleb, Luke, Levi",30.41074,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144558
144563,,Sugar Bowl,1-Jan-02,"LSU 47, Illinois 34",,"LSU, Gayle L. Martien - Edgar R. Martien, Sr.",30.41071,-91.18321,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144563
144579,,Sugar Bowl (BCS National Championship),4-Jan-04,"LSU 21, Oklahoma 14",,"LSU, The Whites, Keith, Katie, Zach, Elliot",30.41074,-91.18323,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144579
144609,,Memorial Oak Grove,,,,United States Army War Office,30.41193,-91.17671,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Memorial can be reached from Highland Road near Veterans Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=144609
144704,,Peach Bowl,30-Dec-05,"LSU 40, Miami 3",,"LSU, The Cummings Family, Robin, Debbie, Kate, Caleb, Luke, Levi",30.41074,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144704
144705,,Sugar Bowl,3-Jan-07,"LSU 41, Notre Dame 14",,"LSU, Mr. & Mrs. Chad Meaux",30.41071,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144705
144708,,BCS National Championship,7-Jan-08,"LSU 38, Ohio State 24",,"LSU, Jared and Jason Monk",30.41074,-91.18324,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144708
144889,,Chick-Fil-A Bowl,31-Dec-08,"LSU 38, Georgia Tech 3",,Louisiana State University,30.41074,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144889
144890,,Cotton Bowl,7-Jan-11,"LSU 41, Texas A&M 24",,LSU & Melissa (96) & Wayne Williams,30.41073,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144890
144891,,Outback Bowl,1-Jan-14,"LSU 21, Iowa 14",,Louisiana State University,30.41072,-91.18322,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144891
144893,,Texas Bowl,29-Dec-15,"LSU 56, Texas Tech 27",,Louisiana State University,30.41071,-91.18321,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive west of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=144893
145225,,Louisiana National Guard Memorial,,,2019,Geaux Guard/Louisiana National Guard/Protect What Matters,30.45761,-91.18571,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Memorial can be reached from State Capitol Drive near North Fifth Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=145225
145406,,Belmont Plantation,,,1971,The Louisiana Tourist Commission,30.04164,-91.80798,,New Iberia,Iberia Parish,Louisiana,"Marker is on Belmont Road (State Highway 86) 0.3 miles west of Daspit Road, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=145406
145416,,"Eddie L. Dorsey, MD; Ima Pierson, DDS; Howard C. Scoggins, MD; Luins Williams, MD","May 17-18, 1944",,2019,The Iberia African American Historical Society,30.00399,-91.82388,500 French Street,New Iberia,Iberia Parish,Louisiana,"Marker is at the intersection of French Street and Field Street, on the right when traveling west on French Street. ",,http://www.hmdb.org/m.asp?m=145416
145660,,Jim Bowie Oak,,,2015,"City of Opelousas; Preserve America Grant, National Park Service, Department of the Interior",30.53309,-92.08393,133 West Landry Street,Opelousas,St. Landry Parish,Louisiana,"Marker is on West Landry Street (U.S. 190) east of South Court Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=145660
145715,,Dr. Sylvan DeNux Home,1913,,,,31.12537,-92.06699,118 South Washington Street,Marksville,Avoyelles Parish,Louisiana,"Marker is on South Washington Street near East Bon Temps Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=145715
145717,,Lawyers Row,,,1976,Opelousas U.S.Bicentennial Commission,30.53435,-92.08393,,Opelousas,St. Landry Parish,Louisiana,"Marker is at the intersection of West Bellevue Street and South MArket Street, on the left when traveling east on West Bellevue Street. ",,http://www.hmdb.org/m.asp?m=145717
145718,,Myrtle Grove Cemetery,circa 1837,,,City of Opelousas,30.53211,-92.07412,,Opelousas,St. Landry Parish,Louisiana,"Marker can be reached from Ronald Reagan Highway (U.S. 190) 0.3 miles west of Wallior Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=145718
145719,,Delta Theater,1920,,2015,"City of Opelousas, Preserve America Grant, National Park Service, United Department of the Interior",30.53372,-92.08415,,Opelousas,St. Landry Parish,Louisiana,"Marker is on South Market Street north of Ronald Reagan Highway (East Landry Street) (U.S. 190), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=145719
145725,,Carlos De Grandpré Home Site,c. 1796-97,,,City of Marksville,31.13727,-92.06853,,Marksville,Avoyelles Parish,Louisiana,"Marker is on Cedar Lane, ½ mile west of North Main Street (State Highway 107), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=145725
145872,,Shute's Drug Store,1924,,2015,"City of Opelousas, Preserve America Grant, National Park Service, United Department of the Interior.",30.53297,-92.08289,104 East Landry Street,Opelousas,St. Landry Parish,Louisiana,"Marker is on East Landry Street (U.S. 190) 0.1 miles west of South Main Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=145872
145916,,E.M. Chaze Home,c. 1918,,,City of Marksville,31.12874,-92.07046,348 West Bon Temps Street,Marksville,Avoyelles Parish,Louisiana,"Marker is on West Bon Temps Street, 0.2 miles west of North Lee Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=145916
145918,,Manon's Corner,Northeast Corner of Court and Landry Streets,,2019,"The City of Opelousas 300 Project; National Park Service, Department of the Interior; Louisiana Department of Culture, Recreation and Tourism, Office of Cultural Development, Division of Historic Preservation",30.5335,-92.08285,,Opelousas,St. Landry Parish,Louisiana,"Marker is on North Court Street north of East Landry Street (U.S. 190), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=145918
145943,,Historic Denham Springs,,,2014,Denham Springs Main Street,30.48572,-90.95603,212 North Range Avenue,Denham Springs,Livingston Parish,Louisiana,"Marker can be reached from North Range Avenue (State Highway 16) north of Centerville Street NW, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=145943
145949,,Old Lacombe Hotel Site,c. 1790-1926,,2015,"City of Opelousas, Preserve America Grant, National Park Service, United Department of the Interior.",30.53348,-92.08284,,Opelousas,St. Landry Parish,Louisiana,"Marker is on South Court Street north of East Landry Street (U.S. 190), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=145949
146177,,Old Federal Building,1891,,2015,"City of Opelousas, Preserve America Grant, National Park Service, United States Department of the Interior.",30.53318,-92.08287,131 South Court Street,Opelousas,St. Landry Parish,Louisiana,"Marker is on South Court Street south of East Landry Street (U.S. 190), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=146177
146178,,Pitre's Corner,Southeast Corner of Bellevue and Court Streets,,2019,"The City of Opelousas 300 Project; National Park Service, Department of the Interior; Louisiana Department of Culture, Recreation and Tourism, Office of Cultural Development, Division of Historic Preservation",30.53405,-92.08275,,Opelousas,St. Landry Parish,Louisiana,Marker is at the intersection of South Court Street and Bellevue Street on South Court Street. ,,http://www.hmdb.org/m.asp?m=146178
146351,,Citrus Bowl,31-Dec-16,"LSU 29, Louisville 9",,Louisiana State University,30.41085,-91.18304,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive south of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=146351
146353,,Fiesta Bowl,1-Jan-19,"LSU 40, Central Florida 32",,Louisiana State University,30.41083,-91.18302,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on South Stadium Drive south of Fieldhouse Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=146353
